ICAO Code,Latitude,Longitude,City
LAHO,-74.8746,-113.7383,Lahore
KARA,36.3995,68.0249,Karachi
ISLA,-44.854,-66.1243,Islamabad
MULT,-27.7132,-54.8356,Multan
GWAD,62.911,-72.6744,Gwadar
LAHO,-57.1109,-105.063,Lahore
PESH,62.7948,-27.922,Peshawar
GWAD,6.6925,99.2644,Gwadar
SUKK,57.8418,32.5514,Sukkur
ISLA,37.5888,-8.1731,Islamabad
MULT,-59.0646,-14.6248,Multan
KARA,38.4514,-37.7845,Karachi
FAIS,5.9867,74.137,Faisalabad
FAIS,-85.8459,-84.9535,Faisalabad
GUJR,35.1136,179.2342,Gujranwala
SUKK,-17.634,102.1421,Sukkur
ISLA,30.6303,-56.1478,Islamabad
PESH,-74.3598,81.8461,Peshawar
KARA,-59.8824,-123.2721,Karachi
GUJR,28.8023,-151.8038,Gujranwala
QUET,81.6604,11.7349,Quetta
MULT,25.4589,84.5391,Multan
FAIS,69.9129,33.9287,Faisalabad
GWAD,-41.8956,58.4015,Gwadar
SIAL,-36.4985,99.8794,Sialkot
GUJR,14.0294,-33.8036,Gujranwala
QUET,73.2511,-69.4524,Quetta
GUJR,23.6112,-153.1201,Gujranwala
FAIS,-31.51,-62.0639,Faisalabad
PESH,22.9525,166.2205,Peshawar
ISLA,70.3452,73.3017,Islamabad
SUKK,6.7522,-13.9649,Sukkur
FAIS,47.0074,-52.3753,Faisalabad
LAHO,-49.7998,-38.8581,Lahore
RAWA,-45.4127,-51.1179,Rawalpindi
ISLA,32.2456,-70.5516,Islamabad
SIAL,69.6181,40.2524,Sialkot
RAWA,-71.5321,-88.1577,Rawalpindi
ISLA,75.4257,-2.7961,Islamabad
MULT,-89.8108,-34.5123,Multan
GUJR,65.8165,-22.1551,Gujranwala
LAHO,50.7027,-146.297,Lahore
FAIS,32.4323,19.5849,Faisalabad
FAIS,66.7882,60.3863,Faisalabad
MULT,-5.9,-146.9687,Multan
SUKK,46.5185,10.3588,Sukkur
GWAD,-18.1795,52.3325,Gwadar
QUET,58.4156,104.4387,Quetta
LAHO,58.8514,144.3621,Lahore
GWAD,-67.7911,155.2279,Gwadar
PESH,7.4808,70.2413,Peshawar
FAIS,-57.5264,86.9873,Faisalabad
QUET,2.1188,132.929,Quetta
FAIS,29.3065,-154.8947,Faisalabad
FAIS,47.9842,-49.134,Faisalabad
QUET,20.1086,132.4567,Quetta
MULT,-6.0065,0.647,Multan
LAHO,10.3538,90.4007,Lahore
MULT,-89.1333,-55.477,Multan
QUET,-37.4965,-69.9922,Quetta
MULT,-72.4206,-139.7237,Multan
RAWA,5.4545,74.6363,Rawalpindi
MULT,33.1878,-18.1213,Multan
FAIS,-82.4358,1.3534,Faisalabad
SUKK,-42.5688,-162.8196,Sukkur
SUKK,11.0841,29.4681,Sukkur
SUKK,37.1927,109.2518,Sukkur
GUJR,59.8553,-51.0052,Gujranwala
SUKK,-52.2961,-163.36,Sukkur
SUKK,17.1198,-0.7466,Sukkur
PESH,-43.4894,-170.5788,Peshawar
GUJR,27.619,138.2173,Gujranwala
ISLA,-4.1741,150.2607,Islamabad
LAHO,-9.9282,68.0201,Lahore
ISLA,-70.9764,-46.0207,Islamabad
PESH,-89.2872,171.129,Peshawar
ISLA,-68.3541,-66.6735,Islamabad
FAIS,-78.718,100.1,Faisalabad
ISLA,52.2193,143.1225,Islamabad
PESH,12.0289,18.9249,Peshawar
GWAD,42.5494,99.44,Gwadar
GUJR,44.2482,-12.7983,Gujranwala
GWAD,62.9721,116.2931,Gwadar
GUJR,23.3802,-140.4585,Gujranwala
KARA,14.6488,-86.5196,Karachi
KARA,-68.1827,75.3484,Karachi
FAIS,42.5179,-79.9242,Faisalabad
SIAL,-10.8945,4.465,Sialkot
SIAL,-31.6038,139.4206,Sialkot
LAHO,-0.2411,-175.7312,Lahore
SIAL,27.484,-39.5258,Sialkot
SUKK,-68.1447,-154.0543,Sukkur
LAHO,41.0977,76.3462,Lahore
QUET,19.8786,80.9938,Quetta
SIAL,-75.0595,-160.9818,Sialkot
RAWA,74.0135,179.6059,Rawalpindi
GUJR,-17.61,-2.9104,Gujranwala
MULT,23.5221,55.3739,Multan
GUJR,62.6968,-95.9535,Gujranwala
GWAD,-61.5158,-147.3129,Gwadar
GUJR,11.9751,-33.6322,Gujranwala
KARA,11.8686,-26.6408,Karachi
SUKK,-56.2771,21.2206,Sukkur
FAIS,48.6804,74.1964,Faisalabad
GUJR,30.3808,-168.9633,Gujranwala
SUKK,86.3474,153.5394,Sukkur
ISLA,-53.6979,-149.1279,Islamabad
PESH,-44.0332,138.1468,Peshawar
KARA,-37.4975,-157.589,Karachi
LAHO,39.137,-117.2765,Lahore
SUKK,-5.9445,-51.4316,Sukkur
GWAD,15.3999,141.2166,Gwadar
RAWA,-88.0497,-100.5216,Rawalpindi
GWAD,-18.2494,76.886,Gwadar
GUJR,-18.8,-3.6942,Gujranwala
SIAL,-15.1965,-25.9601,Sialkot
FAIS,-46.0563,26.3793,Faisalabad
MULT,82.9546,-80.2567,Multan
ISLA,-64.1731,-3.9009,Islamabad
KARA,-38.9285,-13.6514,Karachi
RAWA,-44.7866,-94.3662,Rawalpindi
LAHO,-41.4633,-138.858,Lahore
LAHO,-38.3446,-96.8418,Lahore
SUKK,-71.7072,-84.3252,Sukkur
GUJR,85.9622,-34.4425,Gujranwala
ISLA,-11.8387,28.8615,Islamabad
LAHO,81.432,22.7925,Lahore
ISLA,53.066,-66.5753,Islamabad
KARA,46.6559,164.3434,Karachi
LAHO,10.5221,107.7249,Lahore
GWAD,-31.4572,101.8016,Gwadar
SUKK,31.9943,124.0325,Sukkur
KARA,-77.0394,-119.8878,Karachi
SIAL,67.1545,22.2881,Sialkot
SIAL,-6.6028,-93.783,Sialkot
GUJR,-73.4808,112.6171,Gujranwala
LAHO,51.3112,-55.0284,Lahore
FAIS,67.0983,-154.4805,Faisalabad
RAWA,35.518,-11.5613,Rawalpindi
GWAD,-2.2007,-86.823,Gwadar
RAWA,-85.8923,-92.3496,Rawalpindi
GUJR,-55.5203,-132.8759,Gujranwala
GUJR,-51.7648,-4.8666,Gujranwala
GUJR,-16.0193,-171.0767,Gujranwala
GWAD,22.92,167.3779,Gwadar
RAWA,70.6815,-47.694,Rawalpindi
RAWA,44.8793,-136.7625,Rawalpindi
RAWA,-30.7368,90.5537,Rawalpindi
PESH,-77.9895,-127.8971,Peshawar
ISLA,-55.0361,-26.2194,Islamabad
LAHO,28.221,77.554,Lahore
RAWA,-83.0641,65.6776,Rawalpindi
LAHO,-33.9264,84.3286,Lahore
LAHO,-19.5185,-107.4412,Lahore
FAIS,-28.566,-107.9349,Faisalabad
GWAD,-26.916,139.9263,Gwadar
MULT,4.4321,-27.0221,Multan
FAIS,36.2589,-58.784,Faisalabad
SUKK,69.8783,-102.1877,Sukkur
QUET,-15.8555,157.8831,Quetta
ISLA,-88.8279,136.6547,Islamabad
FAIS,79.6886,-156.967,Faisalabad
ISLA,67.4771,-145.246,Islamabad
FAIS,5.4845,102.4316,Faisalabad
KARA,-5.4697,-51.5836,Karachi
GUJR,85.761,-133.9486,Gujranwala
KARA,-76.2564,5.2902,Karachi
KARA,-79.6686,45.9586,Karachi
GWAD,86.6245,-10.4935,Gwadar
FAIS,-28.0455,159.7026,Faisalabad
SUKK,-10.9266,-126.3612,Sukkur
PESH,32.6537,-33.3735,Peshawar
RAWA,-42.2926,171.8286,Rawalpindi
FAIS,49.9206,-121.6422,Faisalabad
GUJR,-8.7074,-45.3669,Gujranwala
QUET,-50.0672,-154.2454,Quetta
GWAD,7.2705,158.1486,Gwadar
FAIS,1.0238,45.5621,Faisalabad
PESH,-37.7353,-19.7618,Peshawar
MULT,-59.3338,-154.1457,Multan
SIAL,-87.1884,-170.9792,Sialkot
FAIS,86.319,-103.4702,Faisalabad
SIAL,-13.991,90.9065,Sialkot
FAIS,-32.0279,132.3528,Faisalabad
PESH,-49.8363,-114.3106,Peshawar
FAIS,27.211,136.4373,Faisalabad
ISLA,-5.749,-59.2274,Islamabad
LAHO,-39.2492,-2.767,Lahore
KARA,33.1396,-130.5463,Karachi
GUJR,-38.2907,-135.9169,Gujranwala
KARA,84.1518,-168.6631,Karachi
QUET,75.1596,-161.0888,Quetta
LAHO,73.224,149.373,Lahore
RAWA,-71.9983,-78.9056,Rawalpindi
MULT,9.1923,-108.7427,Multan
SUKK,-37.4373,130.3254,Sukkur
MULT,-54.2688,-78.2909,Multan
ISLA,4.3778,-131.2066,Islamabad
QUET,-74.1383,42.1488,Quetta
GUJR,-54.2831,-83.4854,Gujranwala
MULT,57.4179,-118.5753,Multan
MULT,26.9303,16.2143,Multan
PESH,1.6549,145.0064,Peshawar
QUET,52.7304,-31.708,Quetta
PESH,56.606,88.8571,Peshawar
SIAL,57.8593,118.6818,Sialkot
LAHO,-88.8207,-13.2589,Lahore
MULT,44.3193,41.3333,Multan
MULT,42.3334,143.6943,Multan
ISLA,66.1369,129.7767,Islamabad
RAWA,-85.531,105.3296,Rawalpindi
LAHO,57.4959,124.0981,Lahore
GWAD,-55.5397,-111.6065,Gwadar
SUKK,-10.1085,35.2685,Sukkur
KARA,49.4857,-87.3058,Karachi
PESH,69.4529,125.4247,Peshawar
GWAD,-86.9065,92.2585,Gwadar
GUJR,78.7148,27.7843,Gujranwala
LAHO,-55.3072,45.0011,Lahore
FAIS,-36.2986,-38.5866,Faisalabad
FAIS,-34.0899,44.6207,Faisalabad
ISLA,56.7654,109.4101,Islamabad
PESH,-83.1432,111.9261,Peshawar
KARA,-39.632,-50.5699,Karachi
PESH,-41.6967,85.0926,Peshawar
RAWA,-76.9245,-175.5092,Rawalpindi
ISLA,-73.5227,132.839,Islamabad
GWAD,-15.7638,-83.2631,Gwadar
FAIS,51.6448,-176.3384,Faisalabad
PESH,62.0542,47.8886,Peshawar
PESH,68.0916,-119.1344,Peshawar
GUJR,-48.6552,137.0122,Gujranwala
PESH,-38.7976,-40.7463,Peshawar
PESH,-78.6352,-63.6144,Peshawar
QUET,81.874,-134.8425,Quetta
LAHO,-0.0386,-39.5948,Lahore
GUJR,80.2362,-167.4906,Gujranwala
SUKK,-16.707,-169.1072,Sukkur
GWAD,-4.942,-112.6756,Gwadar
MULT,-24.7402,-170.4659,Multan
GUJR,-70.1748,-140.3241,Gujranwala
FAIS,64.5086,109.1073,Faisalabad
GWAD,-43.6264,-65.0782,Gwadar
SUKK,-6.7872,-2.955,Sukkur
GUJR,-42.7269,97.3392,Gujranwala
KARA,-6.4748,94.5078,Karachi
FAIS,86.9138,-121.6864,Faisalabad
ISLA,25.3048,67.202,Islamabad
GUJR,8.8703,140.056,Gujranwala
KARA,17.4347,-9.8582,Karachi
GUJR,-60.5861,58.1822,Gujranwala
KARA,10.0385,14.7415,Karachi
RAWA,-22.7222,-54.8975,Rawalpindi
LAHO,78.0187,-110.946,Lahore
GWAD,-72.6931,67.5096,Gwadar
QUET,-27.4737,113.4226,Quetta
MULT,-73.9262,-100.4894,Multan
PESH,81.7498,-179.7577,Peshawar
KARA,-72.1953,-86.7587,Karachi
SUKK,41.7046,-167.0307,Sukkur
GWAD,-10.6724,-75.5694,Gwadar
FAIS,89.3494,-98.3562,Faisalabad
PESH,-83.5535,21.4122,Peshawar
SUKK,-57.3908,164.9196,Sukkur
SUKK,30.935,-100.4845,Sukkur
SUKK,-14.2951,37.0061,Sukkur
GUJR,-52.267,7.8702,Gujranwala
QUET,41.5037,-82.3812,Quetta
QUET,14.2038,-103.4396,Quetta
FAIS,-26.6754,-123.3534,Faisalabad
GWAD,39.0924,-41.26,Gwadar
GWAD,62.1364,-168.4223,Gwadar
PESH,-23.2337,-141.9533,Peshawar
FAIS,-20.3904,-41.8785,Faisalabad
PESH,0.7212,167.3153,Peshawar
QUET,72.6636,71.9349,Quetta
GWAD,83.0188,-60.4107,Gwadar
PESH,-64.4985,64.4226,Peshawar
MULT,52.4277,-179.564,Multan
FAIS,-65.3907,170.0624,Faisalabad
SUKK,-61.5313,-118.6414,Sukkur
QUET,-23.722,-57.2916,Quetta
GWAD,89.0718,-25.8228,Gwadar
SIAL,-73.7125,7.1528,Sialkot
MULT,-75.6639,8.5942,Multan
MULT,-62.0984,89.0468,Multan
MULT,48.7538,-143.9916,Multan
LAHO,-21.3796,87.5615,Lahore
ISLA,-79.3552,-2.4272,Islamabad
SIAL,27.5228,-169.1064,Sialkot
GUJR,0.572,-50.1379,Gujranwala
KARA,-25.7502,-40.0849,Karachi
PESH,-0.6566,79.058,Peshawar
LAHO,-64.4646,-83.4256,Lahore
GWAD,-27.8107,-135.4691,Gwadar
RAWA,59.7134,5.7749,Rawalpindi
PESH,-24.2074,-8.4609,Peshawar
FAIS,79.6489,112.8148,Faisalabad
GWAD,-50.4248,162.6411,Gwadar
MULT,89.1346,-3.0671,Multan
RAWA,76.4447,-167.9282,Rawalpindi
SIAL,-16.1847,176.4769,Sialkot
LAHO,89.0504,115.2181,Lahore
MULT,32.0871,-17.1431,Multan
GUJR,-66.9897,-143.7276,Gujranwala
LAHO,33.7396,153.7943,Lahore
GUJR,53.1317,-86.4939,Gujranwala
FAIS,8.3487,40.9379,Faisalabad
PESH,-25.6098,-98.7655,Peshawar
ISLA,74.9619,134.1605,Islamabad
LAHO,-44.3952,117.3661,Lahore
QUET,21.5505,-57.3218,Quetta
SUKK,-78.7154,0.2037,Sukkur
KARA,-73.2534,-128.3063,Karachi
FAIS,44.9995,-3.9624,Faisalabad
FAIS,-41.4673,-47.8878,Faisalabad
GWAD,59.7778,19.9705,Gwadar
RAWA,62.0219,-62.9458,Rawalpindi
GWAD,76.1607,177.371,Gwadar
GWAD,4.4633,-172.1598,Gwadar
KARA,64.6731,0.3568,Karachi
KARA,20.0612,172.8253,Karachi
KARA,69.3367,27.3535,Karachi
PESH,-0.3014,115.5836,Peshawar
MULT,-43.8134,-86.1816,Multan
QUET,-39.1342,52.8267,Quetta
RAWA,50.0707,6.9919,Rawalpindi
KARA,47.6787,172.8381,Karachi
KARA,64.5214,-178.6305,Karachi
KARA,-31.0542,-48.8953,Karachi
RAWA,-10.9694,56.1507,Rawalpindi
MULT,-67.0567,-96.815,Multan
FAIS,39.9484,-5.6495,Faisalabad
RAWA,76.4653,-118.6378,Rawalpindi
SIAL,67.823,-22.1285,Sialkot
GUJR,-48.4005,-70.257,Gujranwala
FAIS,45.317,121.0649,Faisalabad
ISLA,41.988,-82.5944,Islamabad
KARA,4.5691,-27.9968,Karachi
GWAD,41.7554,-31.7884,Gwadar
SUKK,-59.4472,161.3516,Sukkur
GWAD,2.1024,149.4343,Gwadar
SIAL,84.5451,94.4749,Sialkot
KARA,75.1779,74.6349,Karachi
KARA,-67.2353,-44.7073,Karachi
MULT,82.4915,-118.186,Multan
SUKK,-80.7202,149.8451,Sukkur
SUKK,13.4784,33.1943,Sukkur
QUET,-71.1139,126.3361,Quetta
FAIS,-80.8244,-116.0258,Faisalabad
PESH,60.0551,151.0052,Peshawar
GWAD,55.7467,113.3852,Gwadar
GWAD,-36.0961,83.4791,Gwadar
KARA,10.6644,171.6789,Karachi
GUJR,-3.4982,-109.745,Gujranwala
RAWA,27.4579,-66.7735,Rawalpindi
FAIS,20.8873,17.3893,Faisalabad
MULT,88.955,-40.8798,Multan
FAIS,-31.5376,66.9741,Faisalabad
PESH,-5.5567,-38.7861,Peshawar
GWAD,-82.93,-130.3983,Gwadar
ISLA,53.54,-38.3727,Islamabad
PESH,-26.5172,-115.5667,Peshawar
ISLA,-22.3583,-85.4684,Islamabad
KARA,-57.5094,-153.371,Karachi
KARA,28.6226,-74.8432,Karachi
QUET,-2.7158,-146.0759,Quetta
ISLA,23.5634,-64.3474,Islamabad
SUKK,-78.597,86.1842,Sukkur
ISLA,82.5889,17.8771,Islamabad
SIAL,81.806,171.849,Sialkot
KARA,-52.4896,-118.0547,Karachi
GUJR,-32.5406,-165.1027,Gujranwala
GWAD,52.9843,-176.7071,Gwadar
SUKK,-81.5708,-10.8372,Sukkur
LAHO,-26.2271,-149.0669,Lahore
LAHO,-71.2583,103.856,Lahore
ISLA,-18.6882,-133.9385,Islamabad
FAIS,3.7678,-60.6139,Faisalabad
LAHO,-78.9056,161.387,Lahore
FAIS,-78.6704,-99.1627,Faisalabad
GUJR,5.2296,-178.7733,Gujranwala
GUJR,-46.5468,137.2201,Gujranwala
FAIS,26.0067,-19.343,Faisalabad
RAWA,-71.503,-63.9751,Rawalpindi
RAWA,-34.5969,-172.3629,Rawalpindi
QUET,3.7499,36.4338,Quetta
QUET,52.5896,61.2075,Quetta
FAIS,67.0716,-144.7439,Faisalabad
RAWA,12.9217,-143.3796,Rawalpindi
GUJR,-83.2355,23.0395,Gujranwala
QUET,76.7917,153.7034,Quetta
PESH,-66.4542,-24.3176,Peshawar
QUET,79.7921,-115.1952,Quetta
FAIS,51.5497,-93.8388,Faisalabad
LAHO,88.4204,65.2416,Lahore
ISLA,26.7375,-40.8079,Islamabad
SIAL,-11.5221,48.3037,Sialkot
SUKK,43.8776,-157.8115,Sukkur
KARA,10.5281,-87.2661,Karachi
RAWA,27.6285,140.3644,Rawalpindi
SIAL,-11.9993,-44.2358,Sialkot
ISLA,85.9679,-122.0775,Islamabad
ISLA,11.0982,58.8306,Islamabad
FAIS,12.566,47.5,Faisalabad
PESH,-67.844,-174.6473,Peshawar
GWAD,78.6846,75.0049,Gwadar
RAWA,-65.5482,161.0838,Rawalpindi
MULT,15.3615,-120.971,Multan
SUKK,-63.193,96.0146,Sukkur
FAIS,-27.2758,-7.0069,Faisalabad
FAIS,-18.3348,143.8264,Faisalabad
MULT,-41.9659,3.9204,Multan
RAWA,14.4899,165.4989,Rawalpindi
FAIS,-32.365,-13.788,Faisalabad
SIAL,15.9979,101.0998,Sialkot
PESH,-5.8618,51.2191,Peshawar
RAWA,5.0498,-110.7019,Rawalpindi
MULT,35.1191,-127.3078,Multan
RAWA,-19.3331,-127.0375,Rawalpindi
FAIS,33.5539,84.0813,Faisalabad
RAWA,27.5047,67.5936,Rawalpindi
SIAL,-1.2347,-131.801,Sialkot
QUET,-88.2654,147.452,Quetta
QUET,-18.4877,-33.0432,Quetta
FAIS,21.7794,-125.3487,Faisalabad
PESH,-46.141,-97.433,Peshawar
PESH,88.405,71.9707,Peshawar
SUKK,-29.9076,-77.9706,Sukkur
SIAL,22.3131,-51.3077,Sialkot
QUET,-55.8997,106.2448,Quetta
KARA,61.8922,131.6494,Karachi
PESH,-8.0071,-10.4518,Peshawar
MULT,-40.7802,172.828,Multan
GWAD,9.409,158.869,Gwadar
MULT,19.058,90.0561,Multan
QUET,-33.2115,58.5295,Quetta
GUJR,84.8877,-95.2887,Gujranwala
ISLA,-65.7612,-4.9986,Islamabad
SUKK,-14.3126,44.9967,Sukkur
FAIS,7.0831,-174.6837,Faisalabad
MULT,5.1931,119.5861,Multan
SUKK,-48.5699,115.621,Sukkur
GUJR,-13.9822,144.1842,Gujranwala
KARA,-2.1913,-6.956,Karachi
SUKK,-43.7271,-119.2776,Sukkur
QUET,16.1411,117.3934,Quetta
GWAD,-24.9012,-119.9918,Gwadar
MULT,43.2845,-67.4278,Multan
MULT,-45.273,133.188,Multan
PESH,-8.233,-51.0404,Peshawar
ISLA,40.0113,-7.8177,Islamabad
GWAD,-49.8637,-22.2787,Gwadar
SUKK,-65.3695,-16.9952,Sukkur
MULT,-66.5886,-125.4113,Multan
SUKK,-32.0457,-71.6892,Sukkur
GWAD,-53.1428,147.9005,Gwadar
SUKK,84.5177,-22.1601,Sukkur
RAWA,-53.6433,61.9617,Rawalpindi
MULT,-45.2631,89.4144,Multan
QUET,-6.7671,-19.0399,Quetta
ISLA,-88.561,141.8561,Islamabad
MULT,25.8998,54.1253,Multan
KARA,84.5652,-68.3823,Karachi
ISLA,63.2287,72.4899,Islamabad
LAHO,-39.706,-9.3431,Lahore
GWAD,13.1557,-32.8035,Gwadar
SIAL,43.081,3.2771,Sialkot
LAHO,-62.6942,-165.3771,Lahore
QUET,79.0147,38.8884,Quetta
GUJR,-16.7259,48.725,Gujranwala
FAIS,-71.7292,7.5017,Faisalabad
GWAD,-8.6289,-163.8565,Gwadar
KARA,17.0007,-32.7875,Karachi
PESH,62.3302,-134.2799,Peshawar
KARA,-62.1678,168.7921,Karachi
RAWA,-30.4083,79.7339,Rawalpindi
SIAL,46.935,40.6211,Sialkot
SUKK,60.5446,87.0292,Sukkur
GWAD,-17.6805,34.6756,Gwadar
PESH,36.8774,-102.8509,Peshawar
LAHO,-47.7598,-16.3856,Lahore
SIAL,-29.343,91.3027,Sialkot
ISLA,-12.5631,-95.0527,Islamabad
FAIS,-9.4432,3.3361,Faisalabad
RAWA,17.9942,9.0712,Rawalpindi
GUJR,-78.5201,120.9028,Gujranwala
ISLA,-23.8972,-55.2381,Islamabad
QUET,14.2846,-23.9651,Quetta
LAHO,25.4444,-124.047,Lahore
PESH,43.2128,-67.5299,Peshawar
KARA,78.5611,-80.9231,Karachi
GWAD,77.2703,-175.8441,Gwadar
SUKK,12.4113,-38.1196,Sukkur
GWAD,-74.6493,43.522,Gwadar
PESH,-10.7664,113.1337,Peshawar
KARA,-0.1057,81.2433,Karachi
FAIS,5.6228,-15.9088,Faisalabad
ISLA,34.0984,100.9548,Islamabad
KARA,-79.0449,172.1692,Karachi
KARA,-64.5666,107.6015,Karachi
SIAL,-80.3385,-84.3975,Sialkot
SUKK,15.454,-101.9215,Sukkur
QUET,-3.4911,-50.4448,Quetta
SUKK,56.3162,127.7398,Sukkur
FAIS,-78.2314,175.8363,Faisalabad
GWAD,15.4326,149.5626,Gwadar
GUJR,-20.5608,74.8924,Gujranwala
QUET,78.2903,178.7128,Quetta
PESH,-2.8497,-178.2877,Peshawar
MULT,15.7934,152.9161,Multan
FAIS,-18.4391,101.1817,Faisalabad
SIAL,-56.9433,-3.0995,Sialkot
SUKK,-49.6949,-71.7022,Sukkur
MULT,85.4088,45.8055,Multan
RAWA,-42.4694,100.1939,Rawalpindi
QUET,74.1456,-97.6888,Quetta
GWAD,-62.1796,125.5976,Gwadar
PESH,71.2884,-54.8887,Peshawar
LAHO,86.1225,-127.0842,Lahore
PESH,89.8887,-164.5495,Peshawar
LAHO,21.2665,-30.1858,Lahore
GUJR,-89.2962,-165.1484,Gujranwala
ISLA,21.2092,-148.231,Islamabad
SUKK,-3.8879,172.4853,Sukkur
LAHO,-15.8588,-98.9412,Lahore
RAWA,-85.8763,55.2204,Rawalpindi
MULT,-20.6218,124.9745,Multan
SIAL,-67.7049,96.0123,Sialkot
FAIS,-1.3525,-5.1675,Faisalabad
GWAD,-41.7419,-77.5914,Gwadar
GUJR,53.4575,-141.4318,Gujranwala
LAHO,47.7714,133.615,Lahore
ISLA,56.1831,-29.7301,Islamabad
RAWA,-1.168,77.6285,Rawalpindi
MULT,-4.8216,-120.7853,Multan
PESH,33.8048,-41.6091,Peshawar
GWAD,79.864,-27.7129,Gwadar
ISLA,-17.8131,-148.6215,Islamabad
GUJR,-75.2113,-165.3946,Gujranwala
QUET,-57.6925,-139.5206,Quetta
FAIS,-10.4128,35.9781,Faisalabad
KARA,49.3592,-114.4695,Karachi
FAIS,-65.8916,-22.7798,Faisalabad
GUJR,-41.7842,-145.3359,Gujranwala
SUKK,-3.7791,-63.3311,Sukkur
MULT,8.4734,153.7776,Multan
QUET,28.0411,83.0586,Quetta
ISLA,54.6302,-160.0845,Islamabad
SIAL,5.9178,168.0933,Sialkot
LAHO,-78.2988,-16.1872,Lahore
KARA,-68.9619,-66.0638,Karachi
RAWA,43.1384,89.7022,Rawalpindi
SUKK,-23.5874,124.6762,Sukkur
GWAD,13.0834,74.6364,Gwadar
LAHO,25.7936,-91.7334,Lahore
MULT,66.5075,53.4687,Multan
LAHO,86.5504,16.5949,Lahore
QUET,40.2021,38.2763,Quetta
GWAD,32.2047,18.8255,Gwadar
GUJR,-24.6383,169.6617,Gujranwala
FAIS,14.9892,-110.737,Faisalabad
ISLA,-52.1583,-9.8316,Islamabad
KARA,16.1012,75.959,Karachi
RAWA,30.1724,-165.9755,Rawalpindi
SUKK,65.245,-74.52,Sukkur
ISLA,-59.2159,9.8629,Islamabad
SUKK,65.9647,13.4595,Sukkur
KARA,-47.4966,155.8278,Karachi
KARA,-25.0923,-74.4981,Karachi
QUET,-4.4758,-127.7177,Quetta
ISLA,51.5852,47.3045,Islamabad
MULT,36.1592,39.5148,Multan
PESH,44.9987,-83.4691,Peshawar
KARA,-89.4426,-12.7462,Karachi
FAIS,39.4798,-165.5077,Faisalabad
KARA,25.8169,-59.7324,Karachi
KARA,45.3117,-86.8644,Karachi
QUET,-27.2963,13.7065,Quetta
RAWA,20.0328,30.8508,Rawalpindi
QUET,51.6821,34.2106,Quetta
FAIS,69.6102,-30.8885,Faisalabad
GUJR,-15.4237,-165.4486,Gujranwala
RAWA,81.2791,139.8038,Rawalpindi
GUJR,78.3529,112.36,Gujranwala
SUKK,-13.4471,115.8384,Sukkur
SUKK,17.0106,-61.2996,Sukkur
SIAL,76.246,-57.2384,Sialkot
SUKK,37.5401,38.7138,Sukkur
KARA,35.0508,-41.0968,Karachi
GWAD,-15.4915,-172.5399,Gwadar
FAIS,43.8796,25.1175,Faisalabad
KARA,-30.5074,-158.9432,Karachi
MULT,-53.8571,148.0437,Multan
SIAL,-0.16,145.642,Sialkot
MULT,16.1082,31.6108,Multan
SIAL,35.833,54.5164,Sialkot
GWAD,46.9639,-120.4283,Gwadar
PESH,85.9684,-36.3487,Peshawar
QUET,37.3174,-154.0838,Quetta
GUJR,45.1858,-29.8828,Gujranwala
GUJR,86.0049,-129.9185,Gujranwala
SIAL,1.0808,74.8634,Sialkot
MULT,-72.5826,5.4803,Multan
SIAL,36.574,-157.6731,Sialkot
SIAL,-68.7432,-1.909,Sialkot
SUKK,-13.5492,105.6111,Sukkur
QUET,-82.244,-53.3502,Quetta
GUJR,81.4196,134.216,Gujranwala
RAWA,87.5781,-58.2164,Rawalpindi
KARA,-28.6404,156.9594,Karachi
SIAL,-29.7813,-50.5826,Sialkot
GWAD,-77.2949,-96.72,Gwadar
ISLA,-16.0016,-22.3799,Islamabad
LAHO,-39.8082,-140.8847,Lahore
GUJR,-79.577,-81.6129,Gujranwala
FAIS,-83.4133,144.9259,Faisalabad
QUET,38.2579,-120.6499,Quetta
FAIS,65.8572,-179.5088,Faisalabad
PESH,-69.023,-157.4913,Peshawar
PESH,17.6336,178.3676,Peshawar
RAWA,85.2284,105.6992,Rawalpindi
RAWA,60.5737,4.7635,Rawalpindi
ISLA,-22.3336,-48.2038,Islamabad
LAHO,62.3214,72.6314,Lahore
LAHO,48.2739,-128.3242,Lahore
PESH,68.1045,-146.9275,Peshawar
GUJR,6.5421,-64.9862,Gujranwala
LAHO,-35.5546,79.1439,Lahore
ISLA,20.5458,106.8297,Islamabad
RAWA,49.0751,72.9691,Rawalpindi
GWAD,12.6013,61.9226,Gwadar
ISLA,-68.8747,-29.1063,Islamabad
PESH,87.4029,-70.6707,Peshawar
SIAL,-2.3957,-138.5014,Sialkot
GWAD,-52.2004,-32.8593,Gwadar
SIAL,-79.4133,13.0745,Sialkot
QUET,-42.6853,79.7293,Quetta
RAWA,60.8323,-63.6273,Rawalpindi
FAIS,47.6552,174.5144,Faisalabad
FAIS,-5.3688,-51.2621,Faisalabad
GWAD,-88.9035,-32.6809,Gwadar
GWAD,88.6214,52.4862,Gwadar
GWAD,-20.4403,96.3513,Gwadar
PESH,-22.8946,-134.1628,Peshawar
QUET,-29.2974,172.8339,Quetta
FAIS,-82.174,85.0597,Faisalabad
SIAL,-51.1404,-56.8018,Sialkot
RAWA,-6.0373,157.5226,Rawalpindi
QUET,85.3697,-108.3981,Quetta
PESH,-40.8108,-48.2152,Peshawar
